,as_number,date,ip_address,id,country,as_name
3439,20473,2022-01-09,216.238.71.31,2392_2022-01-09_20473_216.238.71.31,MX,AS-CHOOPA
3440,10269,2022-01-10,190.197.55.254,2600_2022-01-10_10269_190.197.55.254,BZ,Belize Telemedia Limited
3441,28006,2022-01-06,190.152.4.202,1326_2022-01-06_28006_190.152.4.202,EC,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
3442,16276,2022-01-06,142.44.247.57,1297_2022-01-06_16276_142.44.247.57,CA,OVH
3443,27792,2022-01-05,181.189.221.250,1137_2022-01-05_27792_181.189.221.250,AR,Wiltel Comunicaciones SA
3444,48275,2022-01-04,91.207.181.106,861_2022-01-04_48275_91.207.181.106,RU,TSMS-ABKHAZIA-AS
3445,31034,2022-01-06,212.237.17.99,1450_2022-01-06_31034_212.237.17.99,IT,ARUBA-ASN
3446,52663,2022-01-06,177.67.137.111,1337_2022-01-06_52663_177.67.137.111,BR,Turbo BSB Tecnologias em Rede Ltda.
3447,14061,2022-01-07,207.154.208.93,1706_2022-01-07_14061_207.154.208.93,DE,DIGITALOCEAN-ASN
3448,63949,2022-01-05,66.175.217.172,1038_2022-01-05_63949_66.175.217.172,US,"LINODE-AP Linode, LLC"
3450,52663,2022-01-09,177.67.137.111,2280_2022-01-09_52663_177.67.137.111,BR,Turbo BSB Tecnologias em Rede Ltda.
3451,16276,2022-01-04,37.59.74.180,917_2022-01-04_16276_37.59.74.180,FR,OVH
3454,133296,2022-01-07,103.87.173.60,1705_2022-01-07_133296_103.87.173.60,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
3455,62729,2022-01-05,207.210.201.159,1183_2022-01-05_62729_207.210.201.159,US,ASMALLORANGE1
3458,36926,2022-01-02,154.79.251.172,31_2022-01-02_36926_154.79.251.172,KE,CKL1-ASN
3459,14061,2022-01-02,67.207.95.35,196_2022-01-02_14061_67.207.95.35,US,DIGITALOCEAN-ASN
3460,27695,2022-01-07,186.159.16.58,1861_2022-01-07_27695_186.159.16.58,CO,EDATEL S.A. E.S.P
3461,46606,2022-01-04,162.214.188.105,687_2022-01-04_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
3462,16276,2022-01-06,51.178.161.32,1293_2022-01-06_16276_51.178.161.32,FR,OVH
3463,27831,2022-01-05,186.97.201.66,1195_2022-01-05_27831_186.97.201.66,CO,Colombia Movil
3464,200698,2022-01-08,185.99.2.197,2116_2022-01-08_200698_185.99.2.197,BA,GLOBALHOST-BOSNIA-AS
3465,133590,2022-01-06,103.36.79.3,1532_2022-01-06_133590_103.36.79.3,IN,WOWSOLUTIONS-AS Wow Solutions and Systems Pvt Ltd
3466,30036,2022-01-07,173.21.10.71,1735_2022-01-07_30036_173.21.10.71,US,MEDIACOM-ENTERPRISE-BUSINESS
3467,17762,2022-01-08,49.248.217.170,1988_2022-01-08_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
3469,5769,2022-01-10,96.21.251.127,2698_2022-01-10_5769_96.21.251.127,CA,VIDEOTRON
3470,9905,2022-01-02,139.255.199.196,104_2022-01-02_9905_139.255.199.196,ID,LINKNET-ID-AP Linknet ASN
3471,46606,2022-01-09,162.214.50.39,2514_2022-01-09_46606_162.214.50.39,US,UNIFIEDLAYER-AS-1
3472,206206,2022-01-02,213.32.252.221,234_2022-01-02_206206_213.32.252.221,IQ,KNET
3473,28669,2022-01-08,187.108.32.133,2162_2022-01-08_28669_187.108.32.133,BR,America-NET Ltda.
3474,13124,2022-01-08,95.140.217.242,2157_2022-01-08_13124_95.140.217.242,BG,A1
3475,14061,2022-01-04,167.99.141.108,916_2022-01-04_14061_167.99.141.108,DE,DIGITALOCEAN-ASN
3476,16276,2022-01-08,192.99.150.39,2020_2022-01-08_16276_192.99.150.39,CA,OVH
3477,7922,2022-01-07,96.80.109.57,1889_2022-01-07_7922_96.80.109.57,US,COMCAST-7922
3479,19422,2022-01-06,152.156.122.10,1542_2022-01-06_19422_152.156.122.10,UY,Telefonica Moviles del Uruguay SA
3480,36958,2022-01-04,41.86.42.158,781_2022-01-04_36958_41.86.42.158,SC,CWSeychelles-AS
3481,54290,2022-01-10,104.168.155.129,2842_2022-01-10_54290_104.168.155.129,US,HOSTWINDS
3482,7922,2022-01-09,96.80.109.57,2501_2022-01-09_7922_96.80.109.57,US,COMCAST-7922
3483,27640,2022-01-05,104.36.167.47,1231_2022-01-05_27640_104.36.167.47,US,GIGASNET-AS
3484,20473,2022-01-02,207.246.112.221,150_2022-01-02_20473_207.246.112.221,US,AS-CHOOPA
3485,14061,2022-01-02,178.128.197.110,52_2022-01-02_14061_178.128.197.110,DE,DIGITALOCEAN-ASN
3487,13124,2022-01-07,87.97.178.92,1635_2022-01-07_13124_87.97.178.92,BG,IBGC
3488,14061,2022-01-07,128.199.232.159,1717_2022-01-07_14061_128.199.232.159,SG,DIGITALOCEAN-ASN
3490,62904,2022-01-08,170.130.55.98,2121_2022-01-08_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
3491,14061,2022-01-03,159.65.1.71,610_2022-01-03_14061_159.65.1.71,SG,DIGITALOCEAN-ASN
3492,12083,2022-01-08,69.14.172.24,2217_2022-01-08_12083_69.14.172.24,US,WOW-INTERNET
3493,14080,2022-01-03,190.145.83.98,365_2022-01-03_14080_190.145.83.98,CO,Telmex Colombia S.A.
3495,46690,2022-01-09,32.221.229.7,2496_2022-01-09_46690_32.221.229.7,US,SNET-FCC
3497,20473,2022-01-04,216.238.72.121,806_2022-01-04_20473_216.238.72.121,MX,AS-CHOOPA
3498,22884,2022-01-03,187.189.86.168,602_2022-01-03_22884_187.189.86.168,MX,TOTAL PLAY TELECOMUNICACIONES SA DE CV
3499,262543,2022-01-03,177.72.80.14,495_2022-01-03_262543_177.72.80.14,BR,BRMOM CONSTRUINDO CONEXOES LTDA
3500,16276,2022-01-09,176.31.163.17,2449_2022-01-09_16276_176.31.163.17,FR,OVH
3502,16276,2022-01-08,37.59.103.148,1995_2022-01-08_16276_37.59.103.148,FR,OVH
3503,36926,2022-01-05,154.79.244.182,1000_2022-01-05_36926_154.79.244.182,KE,CKL1-ASN
3505,16125,2022-01-06,5.199.162.48,1389_2022-01-06_16125_5.199.162.48,LT,CHERRYSERVERS1-AS
3506,16125,2022-01-04,5.199.162.48,737_2022-01-04_16125_5.199.162.48,LT,CHERRYSERVERS1-AS
3508,24550,2022-01-02,116.90.234.82,164_2022-01-02_24550_116.90.234.82,NP,WEBSURFERNP-AS-NP Websurfer Nepal Internet Service Provider
3509,209,2022-01-06,65.100.174.110,1440_2022-01-06_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
3510,37963,2022-01-02,121.199.35.69,12_2022-01-02_37963_121.199.35.69,CN,"CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd."
3512,59931,2022-01-04,109.75.64.100,856_2022-01-04_59931_109.75.64.100,LB,LEBOL-AS
3513,49037,2022-01-09,185.9.187.10,2277_2022-01-09_49037_185.9.187.10,RU,PG19
3514,16276,2022-01-10,51.178.161.32,2540_2022-01-10_16276_51.178.161.32,FR,OVH
3516,25585,2022-01-07,217.17.56.163,1738_2022-01-07_25585_217.17.56.163,GB,KENCOMP
3517,25585,2022-01-10,217.17.56.163,2665_2022-01-10_25585_217.17.56.163,GB,KENCOMP
3518,51167,2022-01-06,144.91.110.219,1489_2022-01-06_51167_144.91.110.219,DE,CONTABO
3519,16276,2022-01-04,54.38.143.246,642_2022-01-04_16276_54.38.143.246,FR,OVH
3520,14061,2022-01-09,159.65.3.147,2342_2022-01-09_14061_159.65.3.147,SG,DIGITALOCEAN-ASN
3521,16735,2022-01-02,189.112.119.205,233_2022-01-02_16735_189.112.119.205,BR,ALGAR TELECOM SA
3523,27831,2022-01-07,186.97.172.178,1655_2022-01-07_27831_186.97.172.178,CO,Colombia Movil
3524,14061,2022-01-07,167.99.141.108,1879_2022-01-07_14061_167.99.141.108,DE,DIGITALOCEAN-ASN
3525,31034,2022-01-09,80.211.3.13,2519_2022-01-09_31034_80.211.3.13,IT,ARUBA-ASN
3526,131710,2022-01-06,103.9.36.172,1610_2022-01-06_131710_103.9.36.172,ID,IDNIC-AERONET-AS-ID PT Aero Systems Indonesia
3527,3786,2022-01-04,211.172.241.52,791_2022-01-04_3786_211.172.241.52,KR,LGDACOM LG DACOM Corporation
3528,8048,2022-01-06,190.73.3.148,1455_2022-01-06_8048_190.73.3.148,VE,"CANTV Servicios, Venezuela"
3530,43513,2022-01-06,94.140.114.201,1600_2022-01-06_43513_94.140.114.201,LV,NANO-AS
3531,26210,2022-01-02,200.105.199.234,251_2022-01-02_26210_200.105.199.234,BO,AXS Bolivia S. A.
3532,47583,2022-01-03,213.190.4.223,449_2022-01-03_47583_213.190.4.223,DE,AS-HOSTINGER
3534,262807,2022-01-02,186.250.48.117,214_2022-01-02_262807_186.250.48.117,BR,Redfox Telecomunicacoes Ltda.
3538,14061,2022-01-05,167.71.11.125,1169_2022-01-05_14061_167.71.11.125,NL,DIGITALOCEAN-ASN
3539,45769,2022-01-07,114.79.148.170,1885_2022-01-07_45769_114.79.148.170,IN,DVOIS-IN D-Vois Broadband Pvt Ltd
3541,27792,2022-01-03,181.189.221.250,482_2022-01-03_27792_181.189.221.250,AR,Wiltel Comunicaciones SA
3544,63949,2022-01-09,97.107.134.115,2327_2022-01-09_63949_97.107.134.115,US,"LINODE-AP Linode, LLC"
3545,7713,2022-01-05,36.67.109.15,1085_2022-01-05_7713_36.67.109.15,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3546,262807,2022-01-04,186.250.48.123,771_2022-01-04_262807_186.250.48.123,BR,Redfox Telecomunicacoes Ltda.
3548,41993,2022-01-02,185.82.144.173,87_2022-01-02_41993_185.82.144.173,FI,CLOUDCENTER
3549,60930,2022-01-02,45.9.20.200,154_2022-01-02_60930_45.9.20.200,RU,INTEMMSK-AS
3550,22047,2022-01-05,200.83.98.31,1135_2022-01-05_22047_200.83.98.31,CL,VTR BANDA ANCHA S.A.
3551,51167,2022-01-03,178.238.236.59,380_2022-01-03_51167_178.238.236.59,DE,CONTABO
3553,27855,2022-01-09,45.65.249.154,2460_2022-01-09_27855_45.65.249.154,PE,AXESAT S.A
3554,14061,2022-01-09,139.59.56.73,2482_2022-01-09_14061_139.59.56.73,IN,DIGITALOCEAN-ASN
3555,63949,2022-01-02,178.79.150.86,55_2022-01-02_63949_178.79.150.86,GB,"LINODE-AP Linode, LLC"
3556,55769,2022-01-06,144.48.139.206,1333_2022-01-06_55769_144.48.139.206,KH,"SEATELECOM-KH SOUTH EAST ASIA TELECOM (Cambodia) Co., LTD"
3558,1221,2022-01-08,149.135.101.20,2196_2022-01-08_1221_149.135.101.20,AU,ASN-TELSTRA Telstra Corporation Ltd
3560,25459,2022-01-02,37.247.35.130,16_2022-01-02_25459_37.247.35.130,NL,NEDZONE-AS
3561,133647,2022-01-03,110.172.137.20,512_2022-01-03_133647_110.172.137.20,IN,ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.
3562,49040,2022-01-02,185.242.89.198,37_2022-01-02_49040_185.242.89.198,BG,KIG-UNISAT-TV
3563,37963,2022-01-04,121.199.35.69,651_2022-01-04_37963_121.199.35.69,CN,"CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd."
3564,14061,2022-01-06,198.199.70.22,1476_2022-01-06_14061_198.199.70.22,US,DIGITALOCEAN-ASN
3566,9340,2022-01-05,117.54.140.98,1172_2022-01-05_9340_117.54.140.98,ID,"INDONET-AS-AP INDO Internet, PT"
3567,10269,2022-01-04,190.197.55.254,701_2022-01-04_10269_190.197.55.254,BZ,Belize Telemedia Limited
3569,26277,2022-01-03,216.108.227.55,389_2022-01-03_26277_216.108.227.55,US,PREMIANET
3570,200698,2022-01-06,185.99.2.197,1485_2022-01-06_200698_185.99.2.197,BA,GLOBALHOST-BOSNIA-AS
3571,14061,2022-01-09,178.128.197.110,2287_2022-01-09_14061_178.128.197.110,DE,DIGITALOCEAN-ASN
3572,197998,2022-01-06,91.243.125.5,1317_2022-01-06_197998_91.243.125.5,RU,AFKGROUP-AS
3573,16276,2022-01-07,54.37.106.167,1675_2022-01-07_16276_54.37.106.167,FR,OVH
3574,12874,2022-01-07,93.48.58.123,1751_2022-01-07_12874_93.48.58.123,IT,FASTWEB
3575,7922,2022-01-07,73.151.236.31,1733_2022-01-07_7922_73.151.236.31,US,COMCAST-7922
3576,16276,2022-01-04,192.99.150.39,730_2022-01-04_16276_192.99.150.39,CA,OVH
3577,16276,2022-01-02,192.99.150.39,91_2022-01-02_16276_192.99.150.39,CA,OVH
3578,63761,2022-01-08,103.70.29.126,2230_2022-01-08_63761_103.70.29.126,VN,MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata
3579,27695,2022-01-08,186.159.4.217,2145_2022-01-08_27695_186.159.4.217,CO,EDATEL S.A. E.S.P
3580,1221,2022-01-05,120.150.218.241,1092_2022-01-05_1221_120.150.218.241,AU,ASN-TELSTRA Telstra Corporation Ltd
3582,25159,2022-01-03,62.64.9.237,326_2022-01-03_25159_62.64.9.237,RU,SONICDUO-AS
3583,14280,2022-01-03,204.174.223.210,395_2022-01-03_14280_204.174.223.210,CA,NETNATION
3584,200698,2022-01-04,185.164.32.148,715_2022-01-04_200698_185.164.32.148,BA,GLOBALHOST-BOSNIA-AS
3586,13124,2022-01-08,87.97.178.92,1958_2022-01-08_13124_87.97.178.92,BG,IBGC
3587,21782,2022-01-04,67.209.195.198,928_2022-01-04_21782_67.209.195.198,US,PLATEAU
3588,27831,2022-01-02,186.97.172.178,44_2022-01-02_27831_186.97.172.178,CO,Colombia Movil
3590,7029,2022-01-04,40.134.247.125,937_2022-01-04_7029_40.134.247.125,US,WINDSTREAM
3591,14522,2022-01-07,186.71.134.62,1864_2022-01-07_14522_186.71.134.62,EC,Satnet
3592,41843,2022-01-08,188.234.115.35,2152_2022-01-08_41843_188.234.115.35,RU,ERTH-OMSK-AS
3593,22884,2022-01-04,187.189.86.168,931_2022-01-04_22884_187.189.86.168,MX,TOTAL PLAY TELECOMUNICACIONES SA DE CV
3594,18734,2022-01-03,201.148.20.37,411_2022-01-03_18734_201.148.20.37,MX,"Operbes, S.A. de C.V."
3596,16735,2022-01-07,189.112.119.205,1848_2022-01-07_16735_189.112.119.205,BR,ALGAR TELECOM SA
3597,16276,2022-01-09,37.59.74.180,2493_2022-01-09_16276_37.59.74.180,FR,OVH
3598,37693,2022-01-06,41.228.22.180,1414_2022-01-06_37693_41.228.22.180,TN,TUNISIANA
3599,16276,2022-01-08,176.31.163.17,2140_2022-01-08_16276_176.31.163.17,FR,OVH
3600,27695,2022-01-04,186.159.5.177,894_2022-01-04_27695_186.159.5.177,CO,EDATEL S.A. E.S.P
3601,13124,2022-01-04,87.97.178.92,667_2022-01-04_13124_87.97.178.92,BG,IBGC
3603,62904,2022-01-10,170.130.55.98,2744_2022-01-10_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
3604,6830,2022-01-08,89.101.97.139,2048_2022-01-08_6830_89.101.97.139,IE,"LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA"
3605,9121,2022-01-08,212.175.98.171,2102_2022-01-08_9121_212.175.98.171,TR,TTNET
3607,13489,2022-01-09,181.129.85.98,2463_2022-01-09_13489_181.129.85.98,CO,EPM Telecomunicaciones S.A. E.S.P.
3608,4621,2022-01-02,202.29.237.113,211_2022-01-02_4621_202.29.237.113,TH,UNINET-AS-AP UNINET-
3609,262642,2022-01-09,177.87.0.7,2241_2022-01-09_262642_177.87.0.7,BR,NETCELL TELECOM
3610,16276,2022-01-04,51.91.142.158,834_2022-01-04_16276_51.91.142.158,FR,OVH
3611,37153,2022-01-07,129.232.146.250,1830_2022-01-07_37153_129.232.146.250,ZA,xneelo
3612,7713,2022-01-07,36.67.109.15,1724_2022-01-07_7713_36.67.109.15,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3613,20001,2022-01-06,76.169.147.192,1576_2022-01-06_20001_76.169.147.192,US,TWC-20001-PACWEST
3614,16276,2022-01-07,54.37.70.105,1916_2022-01-07_16276_54.37.70.105,FR,OVH
3618,9318,2022-01-10,1.234.65.61,2800_2022-01-10_9318_1.234.65.61,KR,SKB-AS SK Broadband Co Ltd
3619,262543,2022-01-02,177.72.80.14,177_2022-01-02_262543_177.72.80.14,BR,BRMOM CONSTRUINDO CONEXOES LTDA
3620,39798,2022-01-04,5.181.156.16,955_2022-01-04_39798_5.181.156.16,MD,MIVOCLOUD
3622,31034,2022-01-03,95.110.160.239,487_2022-01-03_31034_95.110.160.239,IT,ARUBA-ASN
3624,30083,2022-01-04,69.64.50.41,785_2022-01-04_30083_69.64.50.41,US,AS-30083-GO-DADDY-COM-LLC
3625,7922,2022-01-03,67.165.206.193,443_2022-01-03_7922_67.165.206.193,US,COMCAST-7922
3627,49040,2022-01-10,185.242.88.63,2578_2022-01-10_49040_185.242.88.63,BG,KIG-UNISAT-TV
3628,16276,2022-01-02,54.38.143.246,3_2022-01-02_16276_54.38.143.246,FR,OVH
3630,9829,2022-01-05,117.220.229.162,1164_2022-01-05_9829_117.220.229.162,IN,BSNL-NIB National Internet Backbone
3631,16276,2022-01-02,54.39.98.141,88_2022-01-02_16276_54.39.98.141,CA,OVH
3632,701,2022-01-08,108.55.14.158,1949_2022-01-08_701_108.55.14.158,US,UUNET
3633,14061,2022-01-05,167.99.141.108,1239_2022-01-05_14061_167.99.141.108,DE,DIGITALOCEAN-ASN
3634,5769,2022-01-05,96.21.251.127,1128_2022-01-05_5769_96.21.251.127,CA,VIDEOTRON
3635,64425,2022-01-08,5.182.210.132,1942_2022-01-08_64425_5.182.210.132,NL,SKB-ENTERPRISE
3636,16276,2022-01-04,51.38.71.0,950_2022-01-04_16276_51.38.71.0,GB,OVH
3638,3786,2022-01-05,211.172.241.52,1121_2022-01-05_3786_211.172.241.52,KR,LGDACOM LG DACOM Corporation
3639,56300,2022-01-03,158.140.143.54,579_2022-01-03_56300_158.140.143.54,SG,MYREPUBLIC-SG MyRepublic Ltd.
3640,31133,2022-01-09,31.173.137.49,2347_2022-01-09_31133_31.173.137.49,RU,MF-MGSM-AS PJSC MegaFon
3642,15435,2022-01-02,136.143.11.232,146_2022-01-02_15435_136.143.11.232,NL,KABELFOON DELTA Fiber Nederland
3643,137478,2022-01-05,202.144.203.140,1140_2022-01-05_137478_202.144.203.140,BD,CYBER-AS-AP Cyber Net Cafe
3645,14061,2022-01-10,142.93.218.86,2731_2022-01-10_14061_142.93.218.86,IN,DIGITALOCEAN-ASN
3646,47583,2022-01-08,213.190.4.223,2064_2022-01-08_47583_213.190.4.223,DE,AS-HOSTINGER
3647,27695,2022-01-02,190.109.169.161,237_2022-01-02_27695_190.109.169.161,CO,EDATEL S.A. E.S.P
3649,51582,2022-01-02,46.55.222.11,205_2022-01-02_51582_46.55.222.11,BG,DCC-
3652,852,2022-01-07,75.156.151.34,1926_2022-01-07_852_75.156.151.34,CA,TELUS Communications
3653,22884,2022-01-10,187.189.86.168,2824_2022-01-10_22884_187.189.86.168,MX,TOTAL PLAY TELECOMUNICACIONES SA DE CV
3654,63949,2022-01-04,178.79.150.86,694_2022-01-04_63949_178.79.150.86,GB,"LINODE-AP Linode, LLC"
3655,262807,2022-01-10,186.250.48.117,2760_2022-01-10_262807_186.250.48.117,BR,Redfox Telecomunicacoes Ltda.
3657,16276,2022-01-02,178.33.13.40,80_2022-01-02_16276_178.33.13.40,FR,OVH
3658,41843,2022-01-03,188.234.115.35,549_2022-01-03_41843_188.234.115.35,RU,ERTH-OMSK-AS
3659,132241,2022-01-07,103.8.26.102,1785_2022-01-07_132241_103.8.26.102,MY,SKSATECH1-MY SKSA TECHNOLOGY SDN BHD
3660,12083,2022-01-06,69.14.172.24,1596_2022-01-06_12083_69.14.172.24,US,WOW-INTERNET
3661,37693,2022-01-07,41.228.22.180,1732_2022-01-07_37693_41.228.22.180,TN,TUNISIANA
3662,8048,2022-01-09,190.73.3.148,2396_2022-01-09_8048_190.73.3.148,VE,"CANTV Servicios, Venezuela"
3663,64425,2022-01-04,5.182.210.132,650_2022-01-04_64425_5.182.210.132,NL,SKB-ENTERPRISE
3665,141995,2022-01-08,194.233.68.48,2181_2022-01-08_141995_194.233.68.48,SG,CAPL-AS-AP Contabo Asia Private Limited
3666,9341,2022-01-02,103.140.207.110,72_2022-01-02_9341_103.140.207.110,ID,ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS
3667,131207,2022-01-03,96.9.77.56,393_2022-01-03_131207_96.9.77.56,KH,"SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider."
3668,15557,2022-01-10,109.12.111.14,2671_2022-01-10_15557_109.12.111.14,FR,LDCOMNET
3671,265491,2022-01-07,170.78.0.135,1876_2022-01-07_265491_170.78.0.135,BR,ARP TELECOM COMUNICACOES LTDA ME
3672,64297,2022-01-07,103.77.205.102,1630_2022-01-07_64297_103.77.205.102,ID,GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri
3673,133592,2022-01-04,103.139.242.30,949_2022-01-04_133592_103.139.242.30,IN,SPCTRM-AS-IN Spectram Telecom Pvt Ltd
3676,51167,2022-01-06,144.91.122.94,1559_2022-01-06_51167_144.91.122.94,DE,CONTABO
3677,852,2022-01-03,75.156.151.34,633_2022-01-03_852_75.156.151.34,CA,TELUS Communications
3680,24940,2022-01-08,85.10.248.28,2213_2022-01-08_24940_85.10.248.28,DE,HETZNER-AS
3683,35913,2022-01-05,103.124.107.109,1282_2022-01-05_35913_103.124.107.109,US,DEDIPATH-LLC
3684,138296,2022-01-07,103.143.8.71,1900_2022-01-07_138296_103.143.8.71,IN,STARNET7-AS Juweriyah Networks Private Limited
3686,11426,2022-01-02,71.74.12.34,127_2022-01-02_11426_71.74.12.34,US,TWC-11426-CAROLINAS
3687,262210,2022-01-06,181.176.174.139,1330_2022-01-06_262210_181.176.174.139,PE,VIETTEL PERU S.A.C.
3688,132241,2022-01-10,103.8.26.103,2718_2022-01-10_132241_103.8.26.103,MY,SKSATECH1-MY SKSA TECHNOLOGY SDN BHD
3689,22047,2022-01-10,200.83.98.31,2708_2022-01-10_22047_200.83.98.31,CL,VTR BANDA ANCHA S.A.
3690,131207,2022-01-02,136.228.128.21,134_2022-01-02_131207_136.228.128.21,KH,"SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider."
3694,14061,2022-01-05,128.199.192.135,1175_2022-01-05_14061_128.199.192.135,SG,DIGITALOCEAN-ASN
3695,7713,2022-01-06,36.89.98.183,1366_2022-01-06_7713_36.89.98.183,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3696,6830,2022-01-05,89.101.97.139,1091_2022-01-05_6830_89.101.97.139,IE,"LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA"
3697,7713,2022-01-06,36.91.36.29,1397_2022-01-06_7713_36.91.36.29,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3698,7713,2022-01-02,36.67.109.15,115_2022-01-02_7713_36.67.109.15,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3699,61635,2022-01-02,131.100.24.192,27_2022-01-02_61635_131.100.24.192,BR,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME
3700,14061,2022-01-10,207.154.208.93,2634_2022-01-10_14061_207.154.208.93,DE,DIGITALOCEAN-ASN
3702,63949,2022-01-05,178.79.150.86,1026_2022-01-05_63949_178.79.150.86,GB,"LINODE-AP Linode, LLC"
3703,16276,2022-01-09,51.91.76.89,2256_2022-01-09_16276_51.91.76.89,FR,OVH
3705,28669,2022-01-04,186.225.119.170,695_2022-01-04_28669_186.225.119.170,BR,America-NET Ltda.
3706,31034,2022-01-02,80.211.3.13,292_2022-01-02_31034_80.211.3.13,IT,ARUBA-ASN
3707,36958,2022-01-05,41.86.42.158,1110_2022-01-05_36958_41.86.42.158,SC,CWSeychelles-AS
3708,5607,2022-01-05,176.24.150.197,1233_2022-01-05_5607_176.24.150.197,GB,BSKYB-BROADBAND-AS
3712,24492,2022-01-09,49.156.39.150,2242_2022-01-09_24492_49.156.39.150,KH,IIT-WICAM-AS-AP WiCAM Corporation Ltd.
3713,16276,2022-01-03,54.37.70.105,622_2022-01-03_16276_54.37.70.105,FR,OVH
3716,54329,2022-01-04,38.70.253.226,792_2022-01-04_54329_38.70.253.226,US,SUMO
3718,64297,2022-01-03,103.77.205.102,330_2022-01-03_64297_103.77.205.102,ID,GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri
3719,9318,2022-01-08,1.234.21.73,1965_2022-01-08_9318_1.234.21.73,KR,SKB-AS SK Broadband Co Ltd
3722,58405,2022-01-05,180.233.150.134,1284_2022-01-05_58405_180.233.150.134,IN,"UNITEDTELECOMS-IN 18A19,DODDANEKUNDI"
3724,45298,2022-01-04,103.253.107.156,713_2022-01-04_45298_103.253.107.156,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
3725,31034,2022-01-09,212.237.17.99,2384_2022-01-09_31034_212.237.17.99,IT,ARUBA-ASN
3726,16276,2022-01-05,51.178.161.32,972_2022-01-05_16276_51.178.161.32,FR,OVH
3728,3215,2022-01-09,80.14.196.176,2504_2022-01-09_3215_80.14.196.176,FR,France Telecom - Orange
3729,14061,2022-01-10,178.128.197.110,2591_2022-01-10_14061_178.128.197.110,DE,DIGITALOCEAN-ASN
3730,63949,2022-01-06,97.107.134.115,1384_2022-01-06_63949_97.107.134.115,US,"LINODE-AP Linode, LLC"
3731,5384,2022-01-06,217.164.247.241,1582_2022-01-06_5384_217.164.247.241,AE,EMIRATES-INTERNET Emirates Internet
3732,51167,2022-01-08,144.91.122.94,2184_2022-01-08_51167_144.91.122.94,DE,CONTABO
3733,31034,2022-01-04,80.211.3.13,948_2022-01-04_31034_80.211.3.13,IT,ARUBA-ASN
3734,47583,2022-01-10,45.90.108.123,2685_2022-01-10_47583_45.90.108.123,DE,AS-HOSTINGER
3735,17451,2022-01-07,182.253.100.150,1866_2022-01-07_17451_182.253.100.150,ID,BIZNET-AS-AP BIZNET NETWORKS
3736,7713,2022-01-03,36.89.98.183,386_2022-01-03_7713_36.89.98.183,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
3738,63949,2022-01-10,139.162.113.169,2838_2022-01-10_63949_139.162.113.169,JP,"LINODE-AP Linode, LLC"
3740,47331,2022-01-02,81.214.126.173,132_2022-01-02_47331_81.214.126.173,TR,TTNET
3741,20299,2022-01-06,186.32.3.108,1332_2022-01-06_20299_186.32.3.108,CR,Newcom Limited
3742,22773,2022-01-05,70.163.1.219,1260_2022-01-05_22773_70.163.1.219,US,ASN-CXA-ALL-CCI-22773-RDC
3743,59931,2022-01-07,109.75.64.100,1824_2022-01-07_59931_109.75.64.100,LB,LEBOL-AS
3746,265491,2022-01-05,170.78.0.135,1236_2022-01-05_265491_170.78.0.135,BR,ARP TELECOM COMUNICACOES LTDA ME
3747,45298,2022-01-04,103.253.107.198,722_2022-01-04_45298_103.253.107.198,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
3748,200698,2022-01-08,185.164.32.148,2005_2022-01-08_200698_185.164.32.148,BA,GLOBALHOST-BOSNIA-AS
3749,13124,2022-01-06,95.140.217.242,1530_2022-01-06_13124_95.140.217.242,BG,A1
3750,33363,2022-01-05,68.204.7.158,1095_2022-01-05_33363_68.204.7.158,US,BHN-33363
3751,14061,2022-01-03,167.172.119.42,372_2022-01-03_14061_167.172.119.42,US,DIGITALOCEAN-ASN
