"id","as_name","as_number","country","date","ip_address"
"30_2022-12-24_6128_47.23.89.60","CABLE-NET-1","6128","US","2022-12-24","47.23.89.60"
"2687_2022-01-10_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-10","65.100.174.110"
"483_2022-01-03_24550_116.90.234.82","WEBSURFERNP-AS-NP Websurfer Nepal Internet Service Provider","24550","NP","2022-01-03","116.90.234.82"
"159_2022-12-23_3215_90.119.197.132","France Telecom - Orange","3215","FR","2022-12-23","90.119.197.132"
"132_2022-12-22_18209_183.82.100.110","BEAMTELE-AS-AP Atria Convergence Technologies pvt ltd","18209","IN","2022-12-22","183.82.100.110"
"1238_2022-01-05_51167_144.91.122.94","CONTABO","51167","DE","2022-01-05","144.91.122.94"
"256_2022-01-02_271799_177.52.221.73","""TELERY NETWORKS, S.R.L""","271799","DO","2022-01-02","177.52.221.73"
"1034_2022-01-05_63949_178.79.147.66","""LINODE-AP Linode, LLC""","63949","GB","2022-01-05","178.79.147.66"
"99_2022-12-23_31655_92.207.132.174","ASN-GAMMATELECOM","31655","GB","2022-12-23","92.207.132.174"
"1920_2022-01-07_9121_88.253.171.236","TTNET","9121","TR","2022-01-07","88.253.171.236"
"288_2022-01-02_5410_31.35.28.29","BOUYGTEL-ISP","5410","FR","2022-01-02","31.35.28.29"
"452_2022-01-03_33576_63.143.92.99","DIG001","33576","JM","2022-01-03","63.143.92.99"
"1701_2022-01-07_16276_192.99.150.39","OVH","16276","CA","2022-01-07","192.99.150.39"
"2825_2022-01-10_17557_182.191.92.203","PKTELECOM-AS-PK Pakistan Telecommunication Company Limited","17557","PK","2022-01-10","182.191.92.203"
"137_2022-12-24_16276_146.59.116.185","OVH","16276","FR","2022-12-24","146.59.116.185"
"199_2022-12-23_30722_93.147.134.85","VODAFONE-IT-ASN","30722","IT","2022-12-23","93.147.134.85"
"55_2022-12-25_5410_62.35.100.38","BOUYGTEL-ISP","5410","FR","2022-12-25","62.35.100.38"
"1348_2022-01-06_28669_186.225.119.170","America-NET Ltda.","28669","BR","2022-01-06","186.225.119.170"
"2095_2022-01-08_132241_103.8.26.102","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-08","103.8.26.102"
"2516_2022-01-09_61138_103.208.86.179","ZAPPIE-HOST-AS Zappie Host","61138","NZ","2022-01-09","103.208.86.179"
"2122_2022-01-08_14061_167.71.11.125","DIGITALOCEAN-ASN","14061","NL","2022-01-08","167.71.11.125"
"637_2022-01-03_63761_103.70.29.126","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-03","103.70.29.126"
"236_2022-12-23_60032_185.13.180.250","CORIOLIS-AS","60032","FR","2022-12-23","185.13.180.250"
"2284_2022-01-09_46606_162.214.106.107","UNIFIEDLAYER-AS-1","46606","US","2022-01-09","162.214.106.107"
"2678_2022-01-10_47583_213.190.4.223","AS-HOSTINGER","47583","DE","2022-01-10","213.190.4.223"
"98_2022-12-25_7029_71.31.101.183","WINDSTREAM","7029","US","2022-12-25","71.31.101.183"
"76_2022-01-02_200698_185.164.32.148","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-02","185.164.32.148"
"63_2022-12-22_136107_103.233.103.85","IDNIC-7ION-AS-ID PT. Tujuh Ion Indonesia","136107","ID","2022-12-22","103.233.103.85"
"1514_2022-01-06_265317_168.121.97.34","TRIXNET SERVICOS DE TELEINFORMATICA LTDA","265317","BR","2022-01-06","168.121.97.34"
"857_2022-01-04_20473_104.238.138.234","AS-CHOOPA","20473","US","2022-01-04","104.238.138.234"
"151_2022-12-23_7922_76.100.159.250","COMCAST-7922","7922","US","2022-12-23","76.100.159.250"
"323_2022-01-03_37963_121.199.35.69","""CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd.""","37963","CN","2022-01-03","121.199.35.69"
"167_2022-12-23_29802_139.177.146.137","HVC-AS","29802","US","2022-12-23","139.177.146.137"
"409_2022-01-03_16125_5.199.162.48","CHERRYSERVERS1-AS","16125","LT","2022-01-03","5.199.162.48"
"2739_2022-01-10_200698_185.99.2.197","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-10","185.99.2.197"
"659_2022-01-04_394695_216.10.251.121","PUBLIC-DOMAIN-REGISTRY","394695","IN","2022-01-04","216.10.251.121"
"1538_2022-01-06_28006_190.214.21.14","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-06","190.214.21.14"
"897_2022-01-04_19422_152.156.122.10","Telefonica Moviles del Uruguay SA","19422","UY","2022-01-04","152.156.122.10"
"61_2022-12-22_7922_24.9.220.167","COMCAST-7922","7922","US","2022-12-22","24.9.220.167"
"2378_2022-01-09_47583_45.90.108.123","AS-HOSTINGER","47583","DE","2022-01-09","45.90.108.123"
"238_2022-01-02_133590_103.36.79.3","WOWSOLUTIONS-AS Wow Solutions and Systems Pvt Ltd","133590","IN","2022-01-02","103.36.79.3"
"192_2022-01-02_9829_117.220.229.162","BSNL-NIB National Internet Backbone","9829","IN","2022-01-02","117.220.229.162"
"484_2022-01-03_52468_190.61.46.106","UFINET PANAMA S.A.","52468","CO","2022-01-03","190.61.46.106"
"31_2022-12-23_20001_172.114.160.81","TWC-20001-PACWEST","20001","US","2022-12-23","172.114.160.81"
"2318_2022-01-09_14280_204.174.223.210","NETNATION","14280","CA","2022-01-09","204.174.223.210"
"2302_2022-01-09_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-01-09","66.175.217.172"
"1805_2022-01-07_8560_50.21.183.143","""IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.""","8560","US","2022-01-07","50.21.183.143"
"1421_2022-01-06_11426_71.74.12.34","TWC-11426-CAROLINAS","11426","US","2022-01-06","71.74.12.34"
"2724_2022-01-10_9121_212.175.98.171","TTNET","9121","TR","2022-01-10","212.175.98.171"
"188_2022-12-22_138763_150.107.231.59","PRAVEEN1-AS Praveen Telecom Pvt. Ltd.","138763","IN","2022-12-22","150.107.231.59"
"1913_2022-01-07_16276_51.38.71.0","OVH","16276","GB","2022-01-07","51.38.71.0"
"2803_2022-01-10_265491_170.78.0.135","ARP TELECOM COMUNICACOES LTDA ME","265491","BR","2022-01-10","170.78.0.135"
"1222_2022-01-05_26210_200.105.199.234","AXS Bolivia S. A.","26210","BO","2022-01-05","200.105.199.234"
"165_2022-01-02_52468_190.61.46.106","UFINET PANAMA S.A.","52468","CO","2022-01-02","190.61.46.106"
"744_2022-01-04_9341_103.94.0.178","ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS","9341","ID","2022-01-04","103.94.0.178"
"799_2022-01-04_20473_207.246.112.221","AS-CHOOPA","20473","US","2022-01-04","207.246.112.221"
"1359_2022-01-06_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-01-06","66.175.217.172"
"1608_2022-01-06_16276_91.121.146.47","OVH","16276","FR","2022-01-06","91.121.146.47"
"2756_2022-01-10_20473_104.238.138.234","AS-CHOOPA","20473","US","2022-01-10","104.238.138.234"
"1741_2022-01-07_7922_76.25.142.196","COMCAST-7922","7922","US","2022-01-07","76.25.142.196"
"1416_2022-01-06_10796_75.188.35.168","TWC-10796-MIDWEST","10796","US","2022-01-06","75.188.35.168"
"1413_2022-01-06_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-06","120.150.218.241"
"2567_2022-01-10_13124_87.97.178.92","IBGC","13124","BG","2022-01-10","87.97.178.92"
"2720_2022-01-10_16276_51.178.61.60","OVH","16276","FR","2022-01-10","51.178.61.60"
"359_2022-01-03_46606_162.214.188.105","UNIFIEDLAYER-AS-1","46606","US","2022-01-03","162.214.188.105"
"2397_2022-01-09_22047_200.83.98.31","VTR BANDA ANCHA S.A.","22047","CL","2022-01-09","200.83.98.31"
"202_2022-01-02_16276_51.68.138.110","OVH","16276","PL","2022-01-02","51.68.138.110"
"1310_2022-01-06_701_108.55.14.158","UUNET","701","US","2022-01-06","108.55.14.158"
"700_2022-01-04_14061_167.172.119.42","DIGITALOCEAN-ASN","14061","US","2022-01-04","167.172.119.42"
"1392_2022-01-06_14061_128.199.206.91","DIGITALOCEAN-ASN","14061","SG","2022-01-06","128.199.206.91"
"2790_2022-01-10_26210_200.105.199.234","AXS Bolivia S. A.","26210","BO","2022-01-10","200.105.199.234"
"1853_2022-01-07_30844_41.175.22.226","LIQUID-AS","30844","ZM","2022-01-07","41.175.22.226"
"123_2022-12-22_5483_78.92.133.215","MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.","5483","HU","2022-12-22","78.92.133.215"
"1322_2022-01-06_35805_178.134.47.166","SILKNET-AS","35805","GE","2022-01-06","178.134.47.166"
"542_2022-01-03_27831_186.97.201.66","Colombia Movil","27831","CO","2022-01-03","186.97.201.66"
"1090_2022-01-05_14061_138.197.109.175","DIGITALOCEAN-ASN","14061","US","2022-01-05","138.197.109.175"
"596_2022-01-03_1221_149.135.101.20","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-03","149.135.101.20"
"767_2022-01-04_30036_173.21.10.71","MEDIACOM-ENTERPRISE-BUSINESS","30036","US","2022-01-04","173.21.10.71"
"297_2022-01-02_39798_5.181.156.16","MIVOCLOUD","39798","MD","2022-01-02","5.181.156.16"
"2860_2022-01-10_42612_82.98.180.154","DINAHOSTING-AS","42612","ES","2022-01-10","82.98.180.154"
"97_2022-12-23_16276_54.37.130.24","OVH","16276","FR","2022-12-23","54.37.130.24"
"196_2022-12-23_20001_172.248.42.122","TWC-20001-PACWEST","20001","US","2022-12-23","172.248.42.122"
"90_2022-12-24_3301_81.229.117.95","TELIANET-SWEDEN Telia Company","3301","SE","2022-12-24","81.229.117.95"
"2645_2022-01-10_14061_128.199.232.159","DIGITALOCEAN-ASN","14061","SG","2022-01-10","128.199.232.159"
"1968_2022-01-08_262210_181.176.174.139","VIETTEL PERU S.A.C.","262210","PE","2022-01-08","181.176.174.139"
"485_2022-01-03_137478_202.144.203.140","CYBER-AS-AP Cyber Net Cafe","137478","BD","2022-01-03","202.144.203.140"
"1964_2022-01-08_28006_190.152.4.202","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-08","190.152.4.202"
"1181_2022-01-05_20473_104.238.138.234","AS-CHOOPA","20473","US","2022-01-05","104.238.138.234"
"1498_2022-01-06_14061_128.199.192.135","DIGITALOCEAN-ASN","14061","SG","2022-01-06","128.199.192.135"
"2359_2022-01-09_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-09","217.17.56.163"
"138_2022-12-22_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-22","12.172.173.82"
"1062_2022-01-05_51167_213.136.86.165","CONTABO","51167","DE","2022-01-05","213.136.86.165"
"1057_2022-01-05_41993_185.82.144.173","CLOUDCENTER","41993","FI","2022-01-05","185.82.144.173"
"121_2022-12-21_6079_131.106.168.223","RCN-AS","6079","US","2022-12-21","131.106.168.223"
"1887_2022-01-07_3215_217.128.93.27","France Telecom - Orange","3215","FR","2022-01-07","217.128.93.27"
"169_2022-12-23_29802_139.177.146.230","HVC-AS","29802","US","2022-12-23","139.177.146.230"
"2483_2022-01-09_39574_94.136.143.124","MINET-AS","39574","SK","2022-01-09","94.136.143.124"
"1345_2022-01-06_11071_209.33.231.203","IW-ASN-11071","11071","US","2022-01-06","209.33.231.203"
"1728_2022-01-07_31034_80.211.40.191","ARUBA-ASN","31034","IT","2022-01-07","80.211.40.191"
"2809_2022-01-10_10796_24.95.61.62","TWC-10796-MIDWEST","10796","US","2022-01-10","24.95.61.62"
"1570_2022-01-06_7922_96.80.109.57","COMCAST-7922","7922","US","2022-01-06","96.80.109.57"
"1223_2022-01-05_14522_186.71.134.62","Satnet","14522","EC","2022-01-05","186.71.134.62"
"2664_2022-01-10_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-10","217.17.56.163"
"2638_2022-01-10_14061_128.199.206.91","DIGITALOCEAN-ASN","14061","SG","2022-01-10","128.199.206.91"
"0_2022-12-21_16276_51.178.161.32","OVH","16276","FR","2022-12-21","51.178.161.32"
"110_2022-12-21_7122_142.161.27.232","MTS-ASN","7122","CA","2022-12-21","142.161.27.232"
"212_2022-01-02_14061_164.90.159.54","DIGITALOCEAN-ASN","14061","US","2022-01-02","164.90.159.54"
"209_2022-12-21_57809_45.152.16.14","SERVEURCOM","57809","FR","2022-12-21","45.152.16.14"
"115_2022-12-22_7122_142.161.27.232","MTS-ASN","7122","CA","2022-12-22","142.161.27.232"
"82_2022-12-24_13285_92.27.86.48","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-24","92.27.86.48"
"139_2022-12-23_16591_136.35.241.159","GOOGLE-FIBER","16591","US","2022-12-23","136.35.241.159"
"83_2022-12-22_12322_91.169.12.198","PROXAD","12322","FR","2022-12-22","91.169.12.198"
"77_2022-01-02_45899_113.160.37.196","VNPT-AS-VN VNPT Corp","45899","VN","2022-01-02","113.160.37.196"
"52_2022-12-25_6327_50.68.204.71","SHAW","6327","CA","2022-12-25","50.68.204.71"
"2117_2022-01-08_9829_117.220.229.162","BSNL-NIB National Internet Backbone","9829","IN","2022-01-08","117.220.229.162"
"461_2022-01-03_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-03","65.100.174.110"
"2738_2022-01-10_8560_50.21.183.143","""IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.""","8560","US","2022-01-10","50.21.183.143"
"2014_2022-01-08_136883_103.109.247.9","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-08","103.109.247.9"
"147_2022-12-24_11427_70.120.228.205","TWC-11427-TEXAS","11427","US","2022-12-24","70.120.228.205"
"968_2022-01-04_16276_91.121.146.47","OVH","16276","FR","2022-01-04","91.121.146.47"
"1699_2022-01-07_63989_103.82.248.59","DE-CORP DE-CORP","63989","TH","2022-01-07","103.82.248.59"
"175_2022-12-24_2856_86.160.253.56","BT-UK-AS BTnet UK Regional network","2856","GB","2022-12-24","86.160.253.56"
"939_2022-01-04_51167_144.91.122.100","CONTABO","51167","DE","2022-01-04","144.91.122.100"
"69_2022-12-21_16276_146.59.116.196","OVH","16276","FR","2022-12-21","146.59.116.196"
"833_2022-01-04_16276_51.178.186.134","OVH","16276","FR","2022-01-04","51.178.186.134"
"1573_2022-01-06_3215_80.14.196.176","France Telecom - Orange","3215","FR","2022-01-06","80.14.196.176"
"2816_2022-01-10_7922_96.80.109.57","COMCAST-7922","7922","US","2022-01-10","96.80.109.57"
"177_2022-12-21_16276_146.59.116.185","OVH","16276","FR","2022-12-21","146.59.116.185"
"113_2022-12-23_12479_80.103.77.44","UNI2-AS","12479","ES","2022-12-23","80.103.77.44"
"149_2022-12-22_22773_72.200.109.104","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-12-22","72.200.109.104"
"620_2022-01-03_16276_51.38.71.0","OVH","16276","GB","2022-01-03","51.38.71.0"
"2212_2022-01-08_63949_139.162.113.169","""LINODE-AP Linode, LLC""","63949","JP","2022-01-08","139.162.113.169"
"2163_2022-01-08_13489_201.184.226.74","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-08","201.184.226.74"
"1442_2022-01-06_14061_198.199.98.78","DIGITALOCEAN-ASN","14061","US","2022-01-06","198.199.98.78"
"1837_2022-01-07_27695_186.159.4.217","EDATEL S.A. E.S.P","27695","CO","2022-01-07","186.159.4.217"
"1519_2022-01-06_21021_81.190.193.197","MULTIMEDIA-AS Cable DTV Internet Voice Provider in Poland.","21021","PL","2022-01-06","81.190.193.197"
"682_2022-01-04_141911_103.164.180.66","IDNIC-DISKOMINFO-BANGKALAN-AS-ID Dinas Komunikasi dan Informatika Kabupaten Bangkalan","141911","ID","2022-01-04","103.164.180.66"
"14_2022-12-21_30083_69.64.50.41","AS-30083-GO-DADDY-COM-LLC","30083","US","2022-12-21","69.64.50.41"
"1593_2022-01-06_31034_80.211.3.13","ARUBA-ASN","31034","IT","2022-01-06","80.211.3.13"
"57_2022-12-21_16276_54.38.136.144","OVH","16276","FR","2022-12-21","54.38.136.144"
"2249_2022-01-09_136969_103.73.102.174","KKNETWROK-AS-AP KK Networks (Pvt) Ltd.","136969","PK","2022-01-09","103.73.102.174"
"1398_2022-01-06_4800_36.37.99.242","LINTASARTA-AS-AP Network Access Provider and Internet Service Provider","4800","ID","2022-01-06","36.37.99.242"
"1578_2022-01-06_22884_187.189.86.168","TOTAL PLAY TELECOMUNICACIONES SA DE CV","22884","MX","2022-01-06","187.189.86.168"
"458_2022-01-03_47583_45.90.108.123","AS-HOSTINGER","47583","DE","2022-01-03","45.90.108.123"
"5_2022-12-22_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-12-22","66.175.217.172"
"1089_2022-01-05_31034_80.211.40.191","ARUBA-ASN","31034","IT","2022-01-05","80.211.40.191"
"213_2022-12-21_30722_93.147.134.85","VODAFONE-IT-ASN","30722","IT","2022-12-21","93.147.134.85"
"1308_2022-01-06_25459_37.247.35.130","NEDZONE-AS","25459","NL","2022-01-06","37.247.35.130"
"116_2022-12-24_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-24","12.172.173.82"
"73_2022-12-22_16276_51.75.63.234","OVH","16276","FR","2022-12-22","51.75.63.234"
"2487_2022-01-09_14061_134.209.247.135","DIGITALOCEAN-ASN","14061","DE","2022-01-09","134.209.247.135"
"124_2022-12-25_16276_146.59.116.25","OVH","16276","FR","2022-12-25","146.59.116.25"
"2128_2022-01-08_14061_128.199.192.135","DIGITALOCEAN-ASN","14061","SG","2022-01-08","128.199.192.135"
"147_2022-12-22_6830_89.79.229.50","""LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA""","6830","PL","2022-12-22","89.79.229.50"
"2490_2022-01-09_15802_94.200.181.154","DU-AS1","15802","AE","2022-01-09","94.200.181.154"
"2822_2022-01-10_20001_76.169.147.192","TWC-20001-PACWEST","20001","US","2022-01-10","76.169.147.192"
"109_2022-12-25_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-25","12.172.173.82"
"20_2022-12-24_19994_198.61.167.176","RACKSPACE","19994","US","2022-12-24","198.61.167.176"
"253_2022-12-21_3215_90.4.190.217","France Telecom - Orange","3215","FR","2022-12-21","90.4.190.217"
"2104_2022-01-08_47583_93.188.167.97","AS-HOSTINGER","47583","CY","2022-01-08","93.188.167.97"
"2573_2022-01-10_28006_190.152.4.202","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-10","190.152.4.202"
"2675_2022-01-10_16276_5.39.99.208","OVH","16276","FR","2022-01-10","5.39.99.208"
"2758_2022-01-10_14061_164.90.159.54","DIGITALOCEAN-ASN","14061","US","2022-01-10","164.90.159.54"
"541_2022-01-03_27695_186.159.4.217","EDATEL S.A. E.S.P","27695","CO","2022-01-03","186.159.4.217"
"2427_2022-01-09_133647_110.172.137.20","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-09","110.172.137.20"
"172_2022-12-23_6327_184.68.116.146","SHAW","6327","CA","2022-12-23","184.68.116.146"
"108_2022-12-23_3301_81.229.117.95","TELIANET-SWEDEN Telia Company","3301","SE","2022-12-23","81.229.117.95"
"26_2022-12-25_7782_66.230.104.103","ALSK-7782","7782","US","2022-12-25","66.230.104.103"
"1111_2022-01-05_12874_93.48.58.123","FASTWEB","12874","IT","2022-01-05","93.48.58.123"
"1043_2022-01-05_136883_103.109.247.13","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-05","103.109.247.13"
"2699_2022-01-10_12353_94.60.254.81","VODAFONE-PT Vodafone Portugal","12353","PT","2022-01-10","94.60.254.81"
"13_2022-01-02_34137_85.88.174.94","RUAMUR-AS","34137","RU","2022-01-02","85.88.174.94"
"531_2022-01-03_48275_91.207.181.106","TSMS-ABKHAZIA-AS","48275","RU","2022-01-03","91.207.181.106"
"60_2022-12-24_10796_174.104.184.149","TWC-10796-MIDWEST","10796","US","2022-12-24","174.104.184.149"
"65_2022-12-22_7922_74.92.243.113","COMCAST-7922","7922","US","2022-12-22","74.92.243.113"
"123_2022-12-23_7029_71.31.101.183","WINDSTREAM","7029","US","2022-12-23","71.31.101.183"
"1244_2022-01-05_5769_24.53.49.240","VIDEOTRON","5769","CA","2022-01-05","24.53.49.240"
"204_2022-12-22_9105_79.77.142.22","TISCALI-UK TalkTalk Communications Limited","9105","GB","2022-12-22","79.77.142.22"
"1637_2022-01-07_34123_185.94.172.15","NETORN-AS","34123","RU","2022-01-07","185.94.172.15"
"125_2022-12-23_7922_76.20.42.45","COMCAST-7922","7922","US","2022-12-23","76.20.42.45"
"1843_2022-01-07_22724_190.110.222.109","PUNTONET S.A.","22724","EC","2022-01-07","190.110.222.109"
"81_2022-12-22_7922_73.36.196.11","COMCAST-7922","7922","US","2022-12-22","73.36.196.11"
"1488_2022-01-06_133647_110.172.137.20","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-06","110.172.137.20"
"105_2022-12-22_5410_176.142.207.63","BOUYGTEL-ISP","5410","FR","2022-12-22","176.142.207.63"
"1171_2022-01-05_327979_41.76.108.46","DIAMATRIX","327979","ZA","2022-01-05","41.76.108.46"
"2189_2022-01-08_46690_32.221.229.7","SNET-FCC","46690","US","2022-01-08","32.221.229.7"
"2261_2022-01-09_34123_185.94.172.15","NETORN-AS","34123","RU","2022-01-09","185.94.172.15"
"830_2022-01-04_14061_142.93.218.86","DIGITALOCEAN-ASN","14061","IN","2022-01-04","142.93.218.86"
"1934_2022-01-08_16276_54.38.143.246","OVH","16276","FR","2022-01-08","54.38.143.246"
"2350_2022-01-09_7713_36.92.59.93","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-09","36.92.59.93"
"186_2022-12-23_9534_121.121.100.148","MAXIS-AS1-AP Binariang Berhad","9534","MY","2022-12-23","121.121.100.148"
"474_2022-01-03_16276_91.121.134.180","OVH","16276","FR","2022-01-03","91.121.134.180"
"36_2022-12-24_24940_23.88.117.246","HETZNER-AS","24940","DE","2022-12-24","23.88.117.246"
"261_2022-01-02_27640_104.36.167.47","GIGASNET-AS","27640","US","2022-01-02","104.36.167.47"
"42_2022-12-23_14061_174.138.33.49","DIGITALOCEAN-ASN","14061","US","2022-12-23","174.138.33.49"
"429_2022-01-03_134113_103.52.135.61","MCN-BD Kazi Sazzad Hossain TA Millennium Computers & Networking","134113","BD","2022-01-03","103.52.135.61"
"692_2022-01-04_11071_209.33.231.203","IW-ASN-11071","11071","US","2022-01-04","209.33.231.203"
"255_2022-12-21_25512_89.203.252.238","CDT-AS The Czech Republic","25512","CZ","2022-12-21","89.203.252.238"
"65_2022-12-24_20115_47.34.30.133","CHARTER-20115","20115","US","2022-12-24","47.34.30.133"
